tx_id,timestamp,entered_name,actual_name,payee_vpa,amount,input_method,vpa_age_days,prior_tx_count,unique_senders_7d,mule_flagged,mule_flag_count,is_lookalike,name_score,fraud_ring_id,label
544,2026-05-11T03:57:01.521338,Suresh Verma,Suresh Verma,priya.588@ybl,10195.85,paste,1043,422,3,False,0,False,0.9,,clean
927,2026-06-22T23:46:28.209618,Google Pay Support,Ananya Nair,google.pay.cashback@0kaxis,26533.49,paste,6,5,19,True,2,True,0.52,59,lookalike
437,2026-05-15T08:25:20.382257,Suresh Gupta,Suresh Gupta,karthik.446@ybl,17046.86,paste,1443,269,6,False,0,False,0.94,,clean
268,2026-02-12T12:02:04.655842,Kavya Services,Kavya Services,sanjay.225@hdfcbank,22111.67,type,300,145,2,False,0,False,0.85,,clean
267,2026-05-31T08:40:07.880546,Amazon Pay,Amazon Pay,amazon.pay@apl,3450.91,type,1582,244,1,False,0,False,0.87,,clean
368,2026-06-10T04:38:11.196998,Meera Verma,Meera Verma,ramesh.207@oksbi,23607.46,type,905,372,7,False,0,False,0.98,,clean
686,2026-01-31T05:26:36.993419,Rohan Rao,Rohan Rao,sanjay.636@okaxis,14580.82,type,1462,270,5,False,0,False,0.92,,clean
768,2026-06-04T04:21:08.951592,Vikram Kumar,Sanjay Sharma,kavya.987@hdfcbank,177092.69,type,8,2,36,True,2,False,0.41,13,mule
877,2026-06-14T09:20:22.628985,Zomato Support,Lakshmi Verma,zomato.kyc@paytrn,9073.05,paste,1,1,15,False,0,True,0.62,38,lookalike
285,2026-05-09T07:41:08.378712,Amazon Pay,Amazon Pay,amazon.pay@apl,3490.5,type,1588,36,8,False,0,False,0.94,,clean
176,2026-05-25T22:42:51.096076,Divya Gupta,Divya Gupta,rajesh.335@okaxis,32313.03,type,227,461,4,False,0,False,0.89,,clean
353,2026-04-09T12:54:20.877727,Swiggy,Swiggy,swiggy@ybl,1776.94,type,1884,199,2,False,0,False,0.91,,clean
933,2026-04-27T10:59:56.394320,Arjun Solutions,Lakshmi Traders,rohan.782@okaxis,55072.03,type,1372,23,3,False,0,False,0.52,,name_mismatch
814,2026-06-06T11:26:45.269249,Traders Pillai,Karthik Patel,pooja.216@oksbi,215867.33,type,22,0,30,True,3,False,0.48,17,mule
898,2026-06-19T07:26:19.556573,Flipkart Support,Meera Verma,flipkart.verify@paytrn,18922.28,paste,7,5,12,True,2,True,0.63,51,lookalike
293,2026-05-12T21:47:59.621584,Vikram Sharma,Vikram Sharma,vikram.249@apl,22726.84,type,626,136,3,False,0,False,0.97,,clean
517,2026-02-18T08:34:41.366603,Vikram Gupta,Vikram Gupta,lakshmi.752@oksbi,26077.67,type,528,490,5,False,0,False,0.91,,clean
966,2026-03-11T14:20:43.830934,Rajesh Iyer,Lakshmi Associates,kavya.635@hdfcbank,99805.91,type,961,46,4,False,0,False,0.65,,name_mismatch
451,2026-03-27T17:25:31.903718,Karthik Kumar,Karthik Kumar,vikram.420@ybl,14796.44,type,1087,407,5,False,0,False,0.99,,clean
963,2026-05-26T18:21:58.925114,Ananya Services,Pooja Iyer,rohan.987@ybl,14943.74,type,1186,16,4,False,0,False,0.44,,name_mismatch
732,2026-06-15T17:12:28.723116,Rohan Verma,Arjun Reddy,rajesh.192@paytm,188667.57,paste,5,2,11,False,0,False,0.18,15,mule
70,2026-02-12T21:31:59.016442,Divya Singh,Divya Singh,rajesh.400@hdfcbank,11104.42,type,126,91,8,False,0,False,0.93,,clean
527,2026-02-07T22:44:21.611447,Arjun Menon,Arjun Menon,ananya.712@ybl,43221.92,paste,1495,106,8,False,0,False,0.96,,clean
992,2026-04-30T05:19:59.814707,Pooja Services,Rohan Rao,karthik.653@icici,38735.08,type,839,98,1,False,0,False,0.5,,name_mismatch
758,2026-06-10T00:32:36.254631,Trading Sharma,Arjun Gupta,pooja.713@oksbi,236096.18,paste,13,1,17,True,3,False,0.44,27,mule
649,2026-03-14T14:34:35.550519,Suresh Sharma,Suresh Sharma,kavya.532@okaxis,22246.05,paste,95,23,6,False,0,False,0.92,,clean
716,2026-06-01T14:29:51.451521,Meera Nair,Vikram Nair,manoj.669@apl,113652.04,paste,14,1,25,True,2,False,0.21,13,mule
36,2026-04-11T08:00:25.812583,Priya Kumar,Priya Kumar,meera.698@okaxis,10383.47,paste,266,311,1,False,0,False,0.89,,clean
818,2026-06-03T05:45:46.106080,Traders Joshi,Deepa Verma,ananya.374@okaxis,209712.46,type,18,1,58,False,0,False,0.21,29,mule
876,2026-06-11T06:01:11.792593,Amazon Pay Support,Manoj Singh,amazon.pay.refund@paytrn,6809.29,paste,5,2,5,True,2,True,0.48,42,lookalike
800,2026-06-07T16:13:52.803891,Traders Pillai,Ananya Reddy,mohammed.395@hdfcbank,181828.74,type,10,0,59,True,3,False,0.32,5,mule
338,2026-02-26T02:26:06.992163,PhonePe,PhonePe,phonepe@ybl,4620.88,type,1347,76,8,False,0,False,0.98,,clean
923,2026-06-21T04:38:13.766626,Zomato Support,Vikram Reddy,zomato.verify@axl,19060.66,paste,6,5,8,True,2,True,0.33,37,lookalike
639,2026-04-29T14:28:17.586161,Pooja Menon,Pooja Menon,karthik.675@ybl,19417.53,paste,832,364,7,False,0,False,0.93,,clean
273,2026-03-31T07:37:45.475022,Ananya Rao,Ananya Rao,priya.471@icici,32507.63,paste,678,307,7,False,0,False,0.89,,clean
148,2026-03-22T07:19:25.707724,Vikram Sharma,Vikram Sharma,ananya.609@okaxis,5275.28,paste,1269,97,7,False,0,False,0.97,,clean
888,2026-06-21T03:45:30.141557,Google Pay Support,Ananya Verma,google.pay.cashback@paytrn,29909.52,paste,4,1,8,True,1,True,0.68,44,lookalike
558,2026-04-19T08:00:31.558162,Kavya Solutions,Kavya Solutions,pooja.120@paytm,9468.42,type,473,128,5,False,0,False,0.86,,clean
736,2026-06-07T13:55:08.093040,Sanjay Das,Vikram Reddy,priya.725@paytm,177491.65,paste,19,1,28,True,4,False,0.16,28,mule
910,2026-06-15T04:18:35.291244,PhonePe Support,Ananya Kumar,phonepe.refund@paytrn,22034.3,paste,4,5,11,True,2,True,0.41,50,lookalike
235,2026-04-05T02:19:40.582868,Pooja Singh,Pooja Singh,rohan.057@okaxis,38125.44,paste,1044,207,4,False,0,False,0.93,,clean
623,2026-04-27T01:28:22.028954,Priya Nair,Priya Nair,karthik.412@hdfcbank,27381.29,type,1314,226,3,False,0,False,0.95,,clean
911,2026-06-11T16:42:19.379468,BookMyShow Support,Rajesh Patel,bookmyshow.secure@0kaxis,21917.63,paste,7,5,7,True,1,True,0.54,52,lookalike
33,2025-12-31T03:15:47.145108,Ramesh Singh,Ramesh Singh,lakshmi.750@ybl,49308.25,paste,1026,97,3,False,0,False,0.96,,clean
199,2026-01-22T12:04:09.513719,Deepa Reddy,Deepa Reddy,arjun.822@okaxis,41833.1,type,789,66,2,False,0,False,0.95,,clean
902,2026-06-12T10:42:47.369757,Amazon Pay Support,Pooja Joshi,amazon.pay.secure@yba,7229.26,paste,10,1,13,True,2,True,0.57,50,lookalike
819,2026-06-15T11:43:29.170430,Divya Iyer,Pooja Reddy,deepa.951@apl,64836.91,type,8,3,35,False,0,False,0.38,20,mule
336,2026-05-18T09:38:16.745754,Deepa Solutions,Deepa Solutions,priya.513@paytm,41358.42,type,1462,355,6,False,0,False,0.86,,clean
261,2026-03-26T15:04:03.514197,Pooja Verma,Pooja Verma,deepa.022@hdfcbank,3485.02,type,674,397,1,False,0,False,0.87,,clean
42,2026-02-10T12:06:52.860207,Deepa Singh,Deepa Singh,arjun.573@icici,32471.19,paste,691,243,2,False,0,False,0.97,,clean
252,2026-01-10T20:06:52.605790,Deepa Gupta,Deepa Gupta,mohammed.269@hdfcbank,8283.3,paste,313,329,6,False,0,False,0.86,,clean
396,2026-02-15T06:22:30.107926,Meera Ventures,Meera Ventures,priya.493@apl,21867.88,type,390,245,6,False,0,False,0.92,,clean
802,2026-06-03T17:43:30.737104,Suresh Menon,Lakshmi Gupta,vikram.404@apl,98148.63,paste,12,0,19,True,4,False,0.15,10,mule
621,2026-02-17T14:01:22.066988,Deepa Rao,Deepa Rao,ananya.591@apl,32019.44,type,376,373,1,False,0,False,0.97,,clean
995,2025-12-26T19:20:19.833861,Karthik Gupta,Sanjay Iyer,suresh.563@okaxis,30572.62,type,1388,42,2,False,0,False,0.41,,name_mismatch
62,2026-02-26T02:56:53.632286,Lakshmi Kumar,Lakshmi Kumar,divya.149@ybl,41582.76,type,350,238,4,False,0,False,0.93,,clean
555,2025-12-27T09:06:58.982472,Suresh Nair,Suresh Nair,priya.180@hdfcbank,8761.65,paste,388,353,8,False,0,False,0.93,,clean
670,2026-03-10T16:37:00.624051,Mohammed Rao,Mohammed Rao,deepa.005@okaxis,35528.53,type,139,319,7,False,0,False,0.94,,clean
12,2026-02-14T20:36:05.258959,Arjun Reddy,Arjun Reddy,lakshmi.025@hdfcbank,32747.58,type,1023,438,2,False,0,False,0.91,,clean
731,2026-05-26T10:33:02.946804,Services Joshi,Suresh Pillai,deepa.306@paytm,147255.43,paste,2,3,44,True,4,False,0.31,7,mule
362,2026-04-22T23:37:33.357451,Pooja Singh,Pooja Singh,meera.601@okaxis,1554.18,type,628,334,1,False,0,False,0.99,,clean
486,2026-01-28T23:06:39.351096,Amazon Pay,Amazon Pay,amazon.pay@apl,3762.08,paste,1919,230,2,False,0,False,0.98,,clean
74,2026-04-08T08:38:48.263224,Ananya Reddy,Ananya Reddy,ananya.787@apl,19695.77,type,351,326,7,False,0,False,0.91,,clean
830,2026-06-15T04:01:51.444619,Services Sharma,Rohan Gupta,suresh.891@ybl,124706.25,type,9,0,52,False,0,False,0.33,19,mule
701,2026-06-04T23:51:30.790118,Industries Iyer,Lakshmi Menon,manoj.468@ybl,143728.22,paste,23,3,30,True,4,False,0.36,16,mule
388,2026-04-27T14:24:16.787549,Manoj Sharma,Manoj Sharma,kavya.408@paytm,7515.47,type,321,435,4,False,0,False,0.93,,clean
551,2026-06-15T19:04:06.912927,Amazon Pay,Amazon Pay,amazon.pay@apl,1843.87,type,1335,35,6,False,0,False,0.9,,clean
568,2026-02-21T01:22:28.738533,Divya Reddy,Divya Reddy,divya.145@oksbi,7361.14,type,497,312,7,False,0,False,0.86,,clean
196,2026-05-20T18:57:54.013831,IRCTC,IRCTC,irctc@sbi,4785.71,type,1466,360,8,False,0,False,0.99,,clean
31,2026-04-07T12:14:22.868532,Manoj Joshi,Manoj Joshi,lakshmi.050@icici,45154.12,type,474,89,6,False,0,False,0.98,,clean
173,2026-05-27T19:53:35.971592,Manoj Patel,Manoj Patel,vikram.162@ybl,9149.76,paste,1221,335,2,False,0,False,0.89,,clean
501,2026-01-11T22:35:20.336920,Karthik Sharma,Karthik Sharma,manoj.729@apl,42826.99,type,866,390,1,False,0,False,0.98,,clean
170,2026-02-27T19:25:58.990334,Priya Rao,Priya Rao,suresh.667@icici,2371.29,type,208,153,5,False,0,False,0.94,,clean
760,2026-06-20T10:51:25.996477,Ananya Rao,Meera Pillai,deepa.299@paytm,243562.04,type,15,2,16,True,3,False,0.39,14,mule
694,2026-01-02T07:53:29.650885,Lakshmi Nair,Lakshmi Nair,manoj.960@paytm,32119.54,type,875,145,1,False,0,False,1.0,,clean
656,2026-05-26T23:46:45.118631,Mohammed Sharma,Mohammed Sharma,arjun.596@apl,20962.2,type,308,315,8,False,0,False,0.95,,clean
660,2026-06-08T18:37:11.384117,Priya Patel,Priya Patel,ramesh.801@ybl,6705.65,paste,1144,186,3,False,0,False,0.91,,clean
300,2026-05-17T02:48:06.034333,Rajesh Services,Rajesh Services,ananya.009@okaxis,24512.7,type,189,260,8,False,0,False,0.99,,clean
680,2025-12-28T12:31:35.741414,Mohammed Reddy,Mohammed Reddy,meera.549@icici,25379.02,paste,843,377,7,False,0,False,0.99,,clean
248,2026-02-03T11:36:09.544333,Amazon Pay,Amazon Pay,amazon.pay@apl,4630.9,type,1210,392,4,False,0,False,0.86,,clean
211,2026-03-01T06:21:08.655819,Meera Rao,Meera Rao,pooja.335@hdfcbank,4568.75,type,690,84,5,False,0,False,0.85,,clean
998,2026-05-28T04:41:36.918048,Karthik Solutions,Rohan Verma,vikram.732@ybl,40252.55,type,884,87,5,False,0,False,0.5,,name_mismatch
407,2026-05-03T19:43:56.588042,IRCTC,IRCTC,irctc@sbi,1705.74,type,1850,271,5,False,0,False,0.88,,clean
792,2026-05-26T12:07:26.869857,Trading Reddy,Kavya Rao,vikram.637@ybl,76528.51,type,18,1,17,True,3,False,0.32,3,mule
448,2026-05-09T15:04:37.698411,Zomato,Zomato,zomato@paytm,3768.97,type,1686,260,8,False,0,False,0.88,,clean
461,2026-05-17T01:06:23.638838,BookMyShow,BookMyShow,bookmyshow@hdfcbank,1766.57,paste,1822,318,3,False,0,False,0.91,,clean
86,2026-01-25T12:32:10.326152,Zomato,Zomato,zomato@paytm,1858.79,paste,1763,493,2,False,0,False,0.85,,clean
835,2026-06-10T16:30:10.660013,Ananya Pillai,Karthik Sharma,meera.895@icici,78584.95,paste,24,1,51,False,0,False,0.38,10,mule
751,2026-06-04T09:01:02.720253,Kavya Iyer,Vikram Singh,vikram.151@hdfcbank,232739.53,paste,1,3,21,True,1,False,0.22,13,mule
635,2026-01-06T15:43:28.665901,Flipkart,Flipkart,flipkart@icici,1982.61,type,1097,500,5,False,0,False,0.86,,clean
698,2026-01-25T13:23:28.094241,Google Pay,Google Pay,googlepay@okaxis,3459.15,type,1203,164,5,False,0,False,0.93,,clean
503,2026-03-13T12:16:37.463171,Ramesh Sharma,Ramesh Sharma,lakshmi.910@icici,32539.88,type,1275,326,7,False,0,False,0.89,,clean
748,2026-06-04T04:12:34.229826,Solutions Rao,Priya Sharma,manoj.171@oksbi,248932.24,type,7,1,13,True,4,False,0.42,12,mule
754,2026-05-28T07:37:47.769329,Lakshmi Menon,Priya Gupta,divya.781@okaxis,236726.5,paste,22,0,55,True,4,False,0.14,34,mule
783,2026-05-27T09:17:25.157810,Associates Kumar,Divya Reddy,lakshmi.094@hdfcbank,139564.07,type,17,3,56,True,4,False,0.32,21,mule
629,2026-05-05T11:49:59.894757,Sanjay Verma,Sanjay Verma,arjun.987@okaxis,5361.05,paste,416,391,7,False,0,False,0.99,,clean
550,2026-03-04T15:45:29.481687,Sanjay Patel,Sanjay Patel,arjun.355@oksbi,26670.47,paste,531,274,4,False,0,False,0.96,,clean
788,2026-05-25T16:15:50.351930,Traders Pillai,Meera Singh,deepa.846@apl,196439.12,paste,22,1,12,True,3,False,0.36,17,mule
937,2026-01-01T04:59:29.769419,Rohan Verma,Manoj Industries,lakshmi.233@oksbi,11644.74,type,871,35,1,False,0,False,0.46,,name_mismatch
458,2026-03-05T19:44:35.641817,Kavya Das,Kavya Das,manoj.005@okaxis,16405.93,type,901,71,7,False,0,False,0.92,,clean
730,2026-06-03T16:40:21.689199,Solutions Pillai,Divya Das,manoj.443@apl,91140.91,paste,5,2,46,False,0,False,0.41,32,mule
157,2026-06-18T02:41:32.571796,Sanjay Rao,Sanjay Rao,karthik.466@okaxis,13752.43,paste,762,417,3,False,0,False,0.87,,clean
198,2026-03-21T04:53:16.854766,Rohan Reddy,Rohan Reddy,kavya.068@ybl,27772.12,type,425,116,5,False,0,False,0.88,,clean
143,2026-03-27T12:12:53.031193,PhonePe,PhonePe,phonepe@ybl,2123.19,type,579,149,2,False,0,False,0.97,,clean
114,2026-03-16T15:43:48.374512,Pooja Singh,Pooja Singh,priya.875@hdfcbank,34389.3,type,393,155,1,False,0,False,0.9,,clean
78,2026-01-11T05:23:49.870862,Flipkart,Flipkart,flipkart@icici,836.94,type,926,133,2,False,0,False,0.91,,clean
865,2026-06-20T03:22:10.377019,Flipkart Support,Suresh Verma,flipkart.service@axl,20114.02,paste,1,5,3,False,0,True,0.33,58,lookalike
201,2026-03-28T16:48:52.762122,Pooja Kumar,Pooja Kumar,manoj.387@oksbi,48827.71,type,1490,357,1,False,0,False,0.85,,clean
149,2026-05-01T05:54:10.712755,Ananya Gupta,Ananya Gupta,divya.140@paytm,32783.18,type,85,494,6,False,0,False,0.93,,clean
757,2026-06-13T07:42:25.436399,Industries Iyer,Rohan Das,vikram.284@icici,173642.92,type,25,2,12,True,3,False,0.41,29,mule
346,2026-01-09T17:23:38.348099,BookMyShow,BookMyShow,bookmyshow@hdfcbank,2637.18,type,1750,207,7,False,0,False,0.95,,clean
478,2026-05-21T22:51:24.855723,Lakshmi Singh,Lakshmi Singh,karthik.145@apl,21728.18,paste,379,15,7,False,0,False,0.91,,clean
667,2026-05-30T00:49:13.226364,Zomato,Zomato,zomato@paytm,2491.61,type,542,379,2,False,0,False,1.0,,clean
292,2026-06-14T12:16:50.728092,Kavya Nair,Kavya Nair,deepa.060@icici,32864.62,type,504,367,2,False,0,False,0.86,,clean
376,2026-04-09T08:18:35.093316,BookMyShow,BookMyShow,bookmyshow@hdfcbank,4541.27,paste,1122,48,1,False,0,False,0.92,,clean
668,2026-05-01T15:35:12.470493,Mohammed Iyer,Mohammed Iyer,vikram.526@icici,33636.87,type,211,461,1,False,0,False,0.92,,clean
312,2026-06-03T17:04:48.934144,BookMyShow,BookMyShow,bookmyshow@hdfcbank,2946.21,type,476,115,8,False,0,False,0.88,,clean
260,2026-03-19T02:28:27.819369,Google Pay,Google Pay,googlepay@okaxis,57.83,type,414,382,4,False,0,False,0.97,,clean
439,2026-04-09T11:36:18.845312,Ananya Verma,Ananya Verma,ramesh.034@apl,37743.24,type,697,80,8,False,0,False,0.9,,clean
692,2026-04-04T20:19:06.313769,Rohan Joshi,Rohan Joshi,ananya.854@hdfcbank,12601.9,paste,306,338,6,False,0,False,0.88,,clean
32,2026-04-05T00:10:20.469777,Divya Sharma,Divya Sharma,manoj.401@oksbi,22894.24,type,178,375,1,False,0,False,0.91,,clean
48,2026-01-11T06:05:26.291578,Arjun Joshi,Arjun Joshi,arjun.280@hdfcbank,32529.73,paste,124,198,8,False,0,False,0.86,,clean
274,2026-01-31T21:45:26.077390,BookMyShow,BookMyShow,bookmyshow@hdfcbank,1949.89,paste,1062,406,7,False,0,False,0.94,,clean
909,2026-06-16T19:30:48.291326,Amazon Pay Support,Rohan Sharma,amazon.pay.support@axl,9144.52,paste,10,0,13,True,1,True,0.32,47,lookalike
977,2026-02-02T00:07:37.073055,Ananya Kumar,Rohan Solutions,ramesh.585@okaxis,11463.43,type,1041,17,2,False,0,False,0.6,,name_mismatch
370,2026-05-26T21:02:15.038828,Sanjay Menon,Sanjay Menon,mohammed.127@hdfcbank,41548.01,paste,326,410,6,False,0,False,0.92,,clean
259,2026-04-05T16:44:55.652974,Swiggy,Swiggy,swiggy@ybl,4639.17,paste,1623,257,3,False,0,False,0.98,,clean
332,2026-05-10T08:49:17.199842,Karthik Trading,Karthik Trading,suresh.494@icici,23159.79,type,1223,107,3,False,0,False,0.97,,clean
982,2026-03-18T19:52:46.593411,Meera Solutions,Rohan Verma,karthik.599@oksbi,66793.76,type,302,44,1,False,0,False,0.58,,name_mismatch
238,2025-12-29T12:26:25.120157,Paytm,Paytm,paytm@paytm,1560.33,type,1329,383,4,False,0,False,0.88,,clean
769,2026-06-16T00:33:29.686261,Rajesh Joshi,Rohan Verma,vikram.275@paytm,199622.69,paste,16,0,29,True,3,False,0.24,20,mule
711,2026-06-16T05:05:17.585776,Industries Pillai,Divya Joshi,pooja.911@oksbi,220172.29,paste,5,0,29,True,4,False,0.48,7,mule
570,2026-01-24T00:57:08.027409,Deepa Das,Deepa Das,rohan.108@oksbi,17166.76,type,668,487,7,False,0,False,0.92,,clean
687,2026-06-22T05:16:08.490926,Ananya Patel,Ananya Patel,manoj.743@okaxis,7602.42,type,197,164,4,False,0,False,0.88,,clean
126,2026-01-25T16:42:49.792655,Vikram Sharma,Vikram Sharma,kavya.747@icici,43978.7,type,119,433,1,False,0,False,0.89,,clean
958,2026-03-19T09:40:35.811457,Rajesh Associates,Priya Reddy,ananya.067@ybl,12477.46,type,983,61,1,False,0,False,0.44,,name_mismatch
317,2026-05-13T08:29:44.475456,Divya Traders,Divya Traders,vikram.787@ybl,48823.4,paste,1009,99,6,False,0,False,0.94,,clean
179,2026-05-06T21:20:31.299599,Vikram Verma,Vikram Verma,manoj.115@icici,33004.72,paste,359,485,6,False,0,False,0.86,,clean
526,2026-05-23T19:03:32.178028,Priya Sharma,Priya Sharma,suresh.130@apl,11901.6,paste,1449,310,1,False,0,False,0.92,,clean
271,2026-04-20T10:03:24.655840,Rajesh Menon,Rajesh Menon,ananya.086@ybl,22833.65,paste,1461,245,4,False,0,False,0.99,,clean
377,2026-02-23T08:08:04.665475,Deepa Joshi,Deepa Joshi,karthik.772@ybl,27894.3,type,166,246,6,False,0,False,1.0,,clean
172,2026-03-06T08:36:05.044473,Amazon Pay,Amazon Pay,amazon.pay@apl,74.9,type,1586,161,4,False,0,False,0.96,35,clean
650,2026-02-13T04:24:49.514810,Amazon Pay,Amazon Pay,amazon.pay@apl,2918.87,type,527,493,2,False,0,False,0.92,,clean
838,2026-06-02T12:53:41.329083,Industries Das,Priya Singh,karthik.053@paytm,162429.29,type,21,0,51,True,1,False,0.3,4,mule
358,2026-02-08T15:37:56.493102,Mohammed Das,Mohammed Das,kavya.526@paytm,10083.84,paste,883,348,3,False,0,False,0.98,,clean
567,2026-06-08T13:35:49.828812,Lakshmi Gupta,Lakshmi Gupta,rajesh.694@ybl,9095.64,paste,281,398,7,False,0,False,0.88,,clean
472,2026-03-22T04:58:18.089549,Karthik Das,Karthik Das,ananya.368@paytm,48903.27,type,1424,14,8,False,0,False,0.91,,clean
49,2026-04-06T06:40:08.709080,Zomato,Zomato,zomato@paytm,3242.29,type,1043,463,1,False,0,False,0.88,10,clean
545,2026-04-02T06:34:34.346577,IRCTC,IRCTC,irctc@sbi,3475.6,type,1650,427,1,False,0,False,0.87,,clean
770,2026-05-30T11:42:56.950831,Arjun Iyer,Priya Joshi,mohammed.634@okaxis,216874.48,type,12,2,59,True,3,False,0.28,34,mule
887,2026-06-17T21:00:31.565882,PhonePe Support,Priya Pillai,phonepe.support@axl,16015.86,paste,10,2,6,True,1,True,0.52,48,lookalike
395,2026-06-11T18:34:55.830329,Divya Joshi,Divya Joshi,pooja.903@icici,29592.86,paste,1312,123,1,False,0,False,0.93,,clean
930,2026-04-14T07:14:03.791170,Rajesh Gupta,Mohammed Joshi,divya.316@oksbi,51074.74,type,515,26,3,False,0,False,0.55,,name_mismatch
965,2026-02-20T22:07:42.146540,Priya Iyer,Manoj Das,vikram.866@okaxis,70418.9,type,784,14,2,False,0,False,0.42,,name_mismatch
713,2026-06-09T08:40:54.480681,Enterprises Gupta,Lakshmi Singh,sanjay.201@apl,111129.35,paste,3,0,16,False,0,False,0.39,1,mule
354,2026-02-24T04:34:32.320360,Arjun Services,Arjun Services,arjun.659@ybl,43460.1,type,294,280,6,False,0,False,0.86,,clean
440,2026-04-19T17:21:54.568179,Ananya Enterprises,Ananya Enterprises,arjun.588@oksbi,17256.42,type,470,407,2,False,0,False,0.9,,clean
233,2026-05-14T08:37:00.782631,Meera Singh,Meera Singh,priya.826@icici,46439.79,paste,1358,32,5,False,0,False,0.93,,clean
350,2026-04-02T19:34:01.200232,Swiggy,Swiggy,swiggy@ybl,4056.93,type,1472,225,2,False,0,False,0.91,,clean
490,2026-03-01T17:47:08.164772,Karthik Solutions,Karthik Solutions,suresh.682@apl,37596.84,paste,569,268,7,False,0,False,0.95,,clean
905,2026-06-15T02:53:42.853916,Paytm Support,Mohammed Pillai,paytm.cashback@paytrn,6890.65,paste,9,3,16,True,1,True,0.34,45,lookalike
777,2026-05-31T09:36:53.231659,Meera Joshi,Ananya Singh,deepa.636@paytm,203635.76,type,5,2,8,True,2,False,0.49,31,mule
753,2026-06-17T16:57:16.350030,Mohammed Singh,Priya Gupta,rajesh.985@okaxis,20165.97,type,16,2,16,True,4,False,0.23,14,mule
234,2026-01-10T15:19:36.511248,Arjun Patel,Arjun Patel,ramesh.699@hdfcbank,29797.1,paste,1093,153,7,False,0,False,0.87,,clean
980,2026-03-27T18:57:22.776387,Lakshmi Rao,Priya Ventures,arjun.545@oksbi,93318.19,type,1304,32,1,False,0,False,0.64,,name_mismatch
541,2026-01-28T10:02:35.934771,PhonePe,PhonePe,phonepe@ybl,4087.21,paste,725,487,3,False,0,False,0.95,,clean
208,2026-05-09T09:02:38.821356,Flipkart,Flipkart,flipkart@icici,4705.16,type,1800,90,7,False,0,False,0.87,,clean
54,2026-03-27T15:54:46.505763,Zomato,Zomato,zomato@paytm,2271.78,type,1501,18,2,False,0,False,0.9,,clean
936,2026-01-29T08:56:15.603896,Arjun Kumar,Divya Traders,priya.888@ybl,92705.54,type,431,71,5,False,0,False,0.55,,name_mismatch
113,2025-12-25T15:42:10.993192,Flipkart,Flipkart,flipkart@icici,3945.75,paste,1840,229,7,False,0,False,1.0,,clean
747,2026-05-25T04:28:25.154983,Rohan Reddy,Deepa Verma,lakshmi.089@ybl,219532.54,paste,13,0,36,True,3,False,0.28,27,mule
150,2026-01-04T05:53:38.656160,Arjun Gupta,Arjun Gupta,lakshmi.661@hdfcbank,27961.38,type,1315,263,8,False,0,False,0.98,,clean
77,2026-03-14T20:31:25.508436,BookMyShow,BookMyShow,bookmyshow@hdfcbank,130.59,type,688,495,7,False,0,False,0.88,,clean
435,2026-02-19T19:32:08.196117,Amazon Pay,Amazon Pay,amazon.pay@apl,4587.74,type,1137,405,3,False,0,False,0.86,,clean
831,2026-06-13T02:55:39.630067,Enterprises Gupta,Karthik Kumar,meera.849@icici,240668.64,type,23,2,54,False,0,False,0.29,4,mule
653,2026-02-06T01:54:59.353985,BookMyShow,BookMyShow,bookmyshow@hdfcbank,610.25,type,523,297,6,False,0,False,0.97,,clean
168,2026-03-11T18:45:11.829093,Priya Solutions,Priya Solutions,pooja.562@apl,38701.76,type,1463,110,7,False,0,False,0.95,,clean
873,2026-06-21T02:41:39.320631,Amazon Pay Support,Priya Rao,amazon.pay.help@paytrn,27499.43,paste,1,2,11,True,1,True,0.68,45,lookalike
269,2026-02-19T11:19:10.242139,Lakshmi Rao,Lakshmi Rao,sanjay.298@icici,12316.77,type,205,281,8,False,0,False,0.86,,clean
811,2026-06-13T18:28:09.306278,Meera Sharma,Rajesh Kumar,mohammed.379@apl,35152.13,type,24,2,36,True,4,False,0.24,3,mule
418,2026-02-07T13:48:25.106093,Amazon Pay,Amazon Pay,amazon.pay@apl,1411.06,paste,786,48,6,False,0,False,0.91,34,clean
735,2026-05-29T07:37:21.661495,Manoj Nair,Priya Verma,vikram.439@oksbi,35078.68,type,22,2,14,True,3,False,0.47,35,mule
138,2026-03-12T15:33:30.208675,Zomato,Zomato,zomato@paytm,3185.76,paste,1191,201,1,False,0,False,0.86,,clean
456,2026-06-07T21:34:40.576657,Swiggy,Swiggy,swiggy@ybl,2862.54,paste,1599,200,4,False,0,False,0.99,,clean
279,2026-04-04T09:35:22.826780,Sanjay Joshi,Sanjay Joshi,karthik.442@okaxis,23796.08,type,445,435,7,False,0,False,0.87,,clean
821,2026-06-10T00:01:21.156122,Rohan Reddy,Rajesh Nair,vikram.530@ybl,104829.06,type,24,3,43,True,2,False,0.11,29,mule
13,2026-03-16T11:41:57.758516,Lakshmi Kumar,Lakshmi Kumar,karthik.053@paytm,3769.23,type,1092,427,2,False,0,False,0.87,,clean
918,2026-06-16T21:39:12.768609,Flipkart Support,Ananya Gupta,flipkart.help@paytrn,22357.04,paste,8,5,19,True,1,True,0.37,43,lookalike
804,2026-06-01T14:36:38.774236,Divya Iyer,Ramesh Das,arjun.729@paytm,248872.24,type,22,0,29,False,0,False,0.32,1,mule
